profile_id	source_product_id	source_product_name	target_product_id	target_product_name	split	rank	score	local_accord	visual_note	local_family	global_accord	global_family	cross_ref_global_to_local_accord	cross_ref_global_to_local_family	same_global_reference	sem_similar	enriched_cross_ref_bonus
177	177	Head Turner	112	Zimba	test	7	2.333333	1.333333	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
177	177	Head Turner	169	Felice	test	10	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
178	178	Heritage	186	Oud Noir	train	2	3.350000	0.500000	0.416667	1.500000	0.000000	0.000000	0.583333	0.000000	0.000000	0.350000	0.000000
178	178	Heritage	180	Oudhi	train	3	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
178	178	Heritage	191	Bidden Rose	train	5	3.058333	0.500000	0.416667	1.500000	0.000000	0.000000	0.291667	0.000000	0.000000	0.350000	0.000000
178	178	Heritage	182	Sandal an Oud	train	6	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
178	178	Heritage	190	Malika	train	8	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
178	178	Heritage	192	Qardashi	train	9	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
178	178	Heritage	183	Monarca	train	11	2.333333	0.222222	0.416667	1.500000	0.000000	0.000000	0.194444	0.000000	0.000000	0.000000	0.000000
178	178	Heritage	184	Forest Night	train	12	2.333333	0.222222	0.416667	1.500000	0.000000	0.000000	0.194444	0.000000	0.000000	0.000000	0.000000
178	178	Heritage	179	Ombredesire	test	1	3.561310	0.857143	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
178	178	Heritage	189	Blue Shine	test	4	3.123810	0.857143	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
178	178	Heritage	188	Vetiver Intense	test	7	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
178	178	Heritage	193	Groovy Glam	test	10	2.386364	1.333333	0.416667	0.000000	0.000000	0.000000	0.636364	0.000000	0.000000	0.000000	0.000000
179	179	Ombredesire	187	Musk Oud	train	2	4.091026	0.222222	0.416667	1.500000	0.307692	1.250000	0.194444	0.000000	0.000000	0.000000	0.200000
179	179	Ombredesire	180	Oudhi	train	3	4.070833	0.500000	0.416667	1.500000	0.666667	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
179	179	Ombredesire	191	Bidden Rose	train	5	3.779167	0.500000	0.416667	1.500000	0.375000	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
179	179	Ombredesire	189	Blue Shine	train	6	3.760173	0.857143	0.416667	1.500000	0.000000	0.000000	0.636364	0.000000	0.000000	0.350000	0.000000
179	179	Ombredesire	0	Berrylicious	train	8	3.244643	0.857143	0.000000	0.000000	0.500000	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
179	179	Ombredesire	182	Sandal an Oud	train	9	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
179	179	Ombredesire	183	Monarca	train	11	2.676190	0.222222	0.416667	1.500000	0.142857	0.000000	0.194444	0.000000	0.000000	0.000000	0.200000
179	179	Ombredesire	3	Spicy Day	train	12	2.572172	0.500000	0.000000	0.000000	0.352941	1.250000	0.269231	0.000000	0.000000	0.000000	0.200000
179	179	Ombredesire	186	Oud Noir	test	1	4.286691	0.222222	0.416667	1.500000	0.428571	1.250000	0.269231	0.000000	0.000000	0.000000	0.200000
179	179	Ombredesire	184	Forest Night	test	4	4.061111	0.000000	0.416667	1.500000	0.500000	1.250000	0.194444	0.000000	0.000000	0.000000	0.200000
179	179	Ombredesire	178	Heritage	test	7	3.561310	0.857143	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
179	179	Ombredesire	188	Vetiver Intense	test	10	3.035897	0.500000	0.416667	1.500000	0.000000	0.000000	0.269231	0.000000	0.000000	0.350000	0.000000
180	180	Oudhi	191	Bidden Rose	train	2	6.226768	1.333333	0.416667	1.500000	1.454545	0.000000	0.972222	0.000000	0.000000	0.350000	0.200000
180	180	Oudhi	183	Monarca	train	3	4.443939	0.500000	0.416667	1.500000	0.727273	0.000000	0.750000	0.000000	0.000000	0.350000	0.200000
180	180	Oudhi	78	Foreo Ice	train	5	4.020430	0.857143	0.000000	0.000000	1.076923	1.250000	0.636364	0.000000	0.000000	0.000000	0.200000
180	180	Oudhi	7	Black Lax	train	6	3.919697	0.500000	0.000000	0.000000	1.333333	1.250000	0.636364	0.000000	0.000000	0.000000	0.200000
180	180	Oudhi	181	Oud Man	train	8	3.760173	0.857143	0.416667	1.500000	0.000000	0.000000	0.636364	0.000000	0.000000	0.350000	0.000000
180	180	Oudhi	182	Sandal an Oud	train	9	3.561310	0.857143	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
180	180	Oudhi	174	Badge	train	11	3.244643	0.500000	0.000000	0.000000	0.857143	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
180	180	Oudhi	5	Moz Art	train	12	3.244231	0.500000	0.000000	0.000000	0.769231	1.250000	0.525000	0.000000	0.000000	0.000000	0.200000
180	180	Oudhi	20	Cloud Grande	test	1	6.325000	2.000000	0.000000	0.000000	2.000000	1.250000	0.875000	0.000000	0.000000	0.000000	0.200000
180	180	Oudhi	179	Ombredesire	test	4	4.070833	0.500000	0.416667	1.500000	0.666667	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
180	180	Oudhi	184	Forest Night	test	7	3.866667	0.000000	0.416667	1.500000	1.000000	0.000000	0.750000	0.000000	0.000000	0.000000	0.200000
180	180	Oudhi	185	Beatrize	test	10	3.403030	0.500000	0.416667	1.500000	0.000000	0.000000	0.636364	0.000000	0.000000	0.350000	0.000000
181	181	Oud Man	191	Bidden Rose	train	2	3.823810	0.857143	0.416667	1.500000	0.000000	0.000000	0.700000	0.000000	0.000000	0.350000	0.000000
181	181	Oud Man	180	Oudhi	train	3	3.760173	0.857143	0.416667	1.500000	0.000000	0.000000	0.636364	0.000000	0.000000	0.350000	0.000000
181	181	Oud Man	291	Dwelling	train	5	2.972222	2.000000	0.000000	0.000000	0.000000	0.000000	0.972222	0.000000	0.000000	0.000000	0.000000
181	181	Oud Man	187	Musk Oud	train	6	2.961111	0.500000	0.416667	1.500000	0.000000	0.000000	0.194444	0.000000	0.000000	0.350000	0.000000
181	181	Oud Man	153	Gracias Garden	train	8	2.791667	1.333333	0.000000	0.000000	0.000000	0.000000	1.458333	0.000000	0.000000	0.000000	0.000000
181	181	Oud Man	182	Sandal an Oud	train	9	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
181	181	Oud Man	47	Bad Boy	train	11	2.625000	1.333333	0.416667	0.000000	0.000000	0.000000	0.875000	0.000000	0.000000	0.000000	0.000000
181	181	Oud Man	36	Maxima Gold	train	12	2.386364	1.333333	0.416667	0.000000	0.000000	0.000000	0.636364	0.000000	0.000000	0.000000	0.000000
181	181	Oud Man	183	Monarca	test	1	4.290476	0.857143	0.416667	1.500000	0.000000	0.000000	1.166667	0.000000	0.000000	0.350000	0.000000
181	181	Oud Man	77	Dark Ages	test	4	2.972222	2.000000	0.000000	0.000000	0.000000	0.000000	0.972222	0.000000	0.000000	0.000000	0.000000
181	181	Oud Man	307	Floresta	test	7	2.875000	2.000000	0.000000	0.000000	0.000000	0.000000	0.875000	0.000000	0.000000	0.000000	0.000000
181	181	Oud Man	188	Vetiver Intense	test	10	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
182	182	Sandal an Oud	180	Oudhi	train	2	3.561310	0.857143	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
182	182	Sandal an Oud	179	Ombredesire	train	3	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
182	182	Sandal an Oud	178	Heritage	train	5	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
182	182	Sandal an Oud	181	Oud Man	train	6	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
182	182	Sandal an Oud	188	Vetiver Intense	train	8	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
182	182	Sandal an Oud	189	Blue Shine	train	9	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
182	182	Sandal an Oud	187	Musk Oud	train	11	2.576389	0.222222	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.000000	0.000000
182	182	Sandal an Oud	184	Forest Night	train	12	2.354167	0.000000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.000000	0.000000
182	182	Sandal an Oud	191	Bidden Rose	test	1	3.601082	0.857143	0.416667	1.500000	0.000000	0.000000	0.477273	0.000000	0.000000	0.350000	0.000000
182	182	Sandal an Oud	183	Monarca	test	4	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
182	182	Sandal an Oud	185	Beatrize	test	7	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
182	182	Sandal an Oud	190	Malika	test	10	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
183	183	Monarca	180	Oudhi	train	2	4.443939	0.500000	0.416667	1.500000	0.727273	0.000000	0.750000	0.000000	0.000000	0.350000	0.200000
183	183	Monarca	181	Oud Man	train	3	4.290476	0.857143	0.416667	1.500000	0.000000	0.000000	1.166667	0.000000	0.000000	0.350000	0.000000
183	183	Monarca	322	Moment of Truth	train	5	3.529365	0.857143	0.416667	0.000000	0.888889	0.000000	1.166667	0.000000	0.000000	0.000000	0.200000
183	183	Monarca	14	Black Ball	train	6	3.366667	0.857143	0.000000	0.000000	1.142857	0.000000	1.166667	0.000000	0.000000	0.000000	0.200000
183	183	Monarca	187	Musk Oud	train	8	3.276389	0.222222	0.416667	1.500000	0.500000	0.000000	0.437500	0.000000	0.000000	0.000000	0.200000
183	183	Monarca	47	Bad Boy	train	9	3.223810	0.857143	0.000000	0.000000	1.000000	0.000000	1.166667	0.000000	0.000000	0.000000	0.200000
183	183	Monarca	188	Vetiver Intense	train	11	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
183	183	Monarca	190	Malika	train	12	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
183	183	Monarca	191	Bidden Rose	test	1	4.873810	0.857143	0.416667	1.500000	0.800000	0.000000	0.750000	0.000000	0.000000	0.350000	0.200000
183	183	Monarca	320	Shine Review	test	4	3.842857	1.333333	0.000000	0.000000	1.142857	0.000000	1.166667	0.000000	0.000000	0.000000	0.200000
183	183	Monarca	153	Gracias Garden	test	7	3.366667	0.857143	0.000000	0.000000	1.142857	0.000000	1.166667	0.000000	0.000000	0.000000	0.200000
183	183	Monarca	182	Sandal an Oud	test	10	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
184	184	Forest Night	187	Musk Oud	train	2	4.304167	0.000000	0.416667	1.500000	0.500000	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
184	184	Forest Night	127	eramusk	train	3	4.116667	2.000000	0.000000	0.000000	0.666667	0.000000	1.250000	0.000000	0.000000	0.000000	0.200000
184	184	Forest Night	180	Oudhi	train	5	3.866667	0.000000	0.416667	1.500000	1.000000	0.000000	0.750000	0.000000	0.000000	0.000000	0.200000
184	184	Forest Night	191	Bidden Rose	train	6	3.666667	0.000000	0.416667	1.500000	0.800000	0.000000	0.750000	0.000000	0.000000	0.000000	0.200000
184	184	Forest Night	192	Qardashi	train	8	3.318254	0.857143	0.416667	1.500000	0.000000	0.000000	0.194444	0.000000	0.000000	0.350000	0.000000
184	184	Forest Night	183	Monarca	train	9	3.054167	0.000000	0.416667	1.500000	0.500000	0.000000	0.437500	0.000000	0.000000	0.000000	0.200000
184	184	Forest Night	279	Sauve Kiss	train	11	2.932143	1.000000	0.000000	0.000000	0.857143	0.000000	0.875000	0.000000	0.000000	0.000000	0.200000
184	184	Forest Night	185	Beatrize	train	12	2.888889	0.222222	0.416667	1.500000	0.000000	0.000000	0.750000	0.000000	0.000000	0.000000	0.000000
184	184	Forest Night	186	Oud Noir	test	1	4.838889	0.222222	0.416667	1.500000	0.666667	1.250000	0.583333	0.000000	0.000000	0.000000	0.200000
184	184	Forest Night	179	Ombredesire	test	4	4.061111	0.000000	0.416667	1.500000	0.500000	1.250000	0.194444	0.000000	0.000000	0.000000	0.200000
184	184	Forest Night	112	Zimba	test	7	3.366667	0.857143	0.000000	0.000000	1.142857	0.000000	1.166667	0.000000	0.000000	0.000000	0.200000
184	184	Forest Night	273	Sweet Vanilla	test	10	2.950000	0.857143	0.000000	0.000000	1.142857	0.000000	0.750000	0.000000	0.000000	0.000000	0.200000
185	185	Beatrize	191	Bidden Rose	train	2	3.243939	0.500000	0.416667	1.500000	0.000000	0.000000	0.477273	0.000000	0.000000	0.350000	0.000000
185	185	Beatrize	184	Forest Night	train	3	2.888889	0.222222	0.416667	1.500000	0.000000	0.000000	0.750000	0.000000	0.000000	0.000000	0.000000
185	185	Beatrize	190	Malika	train	5	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
185	185	Beatrize	179	Ombredesire	train	6	2.408120	0.222222	0.416667	1.500000	0.000000	0.000000	0.269231	0.000000	0.000000	0.000000	0.000000
185	185	Beatrize	186	Oud Noir	train	8	2.297980	0.222222	0.416667	1.500000	0.000000	0.000000	0.159091	0.000000	0.000000	0.000000	0.000000
185	185	Beatrize	178	Heritage	train	9	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
185	185	Beatrize	189	Blue Shine	train	11	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
185	185	Beatrize	192	Qardashi	train	12	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
185	185	Beatrize	180	Oudhi	test	1	3.403030	0.500000	0.416667	1.500000	0.000000	0.000000	0.636364	0.000000	0.000000	0.350000	0.000000
185	185	Beatrize	182	Sandal an Oud	test	4	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
185	185	Beatrize	183	Monarca	test	7	2.333333	0.222222	0.416667	1.500000	0.000000	0.000000	0.194444	0.000000	0.000000	0.000000	0.000000
185	185	Beatrize	181	Oud Man	test	10	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
186	186	Oud Noir	179	Ombredesire	train	2	4.286691	0.222222	0.416667	1.500000	0.428571	1.250000	0.269231	0.000000	0.000000	0.000000	0.200000
186	186	Oud Noir	187	Musk Oud	train	3	4.204167	0.000000	0.416667	1.500000	0.400000	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
186	186	Oud Noir	192	Qardashi	train	5	3.350000	0.500000	0.416667	1.500000	0.000000	0.000000	0.583333	0.000000	0.000000	0.350000	0.000000
186	186	Oud Noir	210	Celindion Sensation	train	6	3.317424	1.333333	0.000000	0.000000	0.909091	0.000000	0.875000	0.000000	0.000000	0.000000	0.200000
186	186	Oud Noir	189	Blue Shine	train	8	3.116667	0.500000	0.416667	1.500000	0.000000	0.000000	0.350000	0.000000	0.000000	0.350000	0.000000
186	186	Oud Noir	190	Malika	train	9	3.116667	0.500000	0.416667	1.500000	0.000000	0.000000	0.350000	0.000000	0.000000	0.350000	0.000000
186	186	Oud Noir	53	Glamorious	train	11	2.932143	0.857143	0.000000	0.000000	1.000000	0.000000	0.875000	0.000000	0.000000	0.000000	0.200000
186	186	Oud Noir	191	Bidden Rose	train	12	2.916270	0.222222	0.416667	1.500000	0.285714	0.000000	0.291667	0.000000	0.000000	0.000000	0.200000
186	186	Oud Noir	184	Forest Night	test	1	4.838889	0.222222	0.416667	1.500000	0.666667	1.250000	0.583333	0.000000	0.000000	0.000000	0.200000
186	186	Oud Noir	178	Heritage	test	4	3.350000	0.500000	0.416667	1.500000	0.000000	0.000000	0.583333	0.000000	0.000000	0.350000	0.000000
186	186	Oud Noir	69	Woman In Red	test	7	3.241667	1.333333	0.000000	0.000000	0.833333	0.000000	0.875000	0.000000	0.000000	0.000000	0.200000
186	186	Oud Noir	180	Oudhi	test	10	3.036691	0.222222	0.416667	1.500000	0.428571	0.000000	0.269231	0.000000	0.000000	0.000000	0.200000
187	187	Musk Oud	186	Oud Noir	train	2	4.204167	0.000000	0.416667	1.500000	0.400000	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
187	187	Musk Oud	179	Ombredesire	train	3	4.091026	0.222222	0.416667	1.500000	0.307692	1.250000	0.194444	0.000000	0.000000	0.000000	0.200000
187	187	Musk Oud	183	Monarca	train	5	3.276389	0.222222	0.416667	1.500000	0.500000	0.000000	0.437500	0.000000	0.000000	0.000000	0.200000
187	187	Musk Oud	180	Oudhi	train	6	3.033333	0.222222	0.416667	1.500000	0.500000	0.000000	0.194444	0.000000	0.000000	0.000000	0.200000
187	187	Musk Oud	30	Spring Breeze	train	8	2.836995	0.222222	0.000000	0.000000	0.727273	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
187	187	Musk Oud	182	Sandal an Oud	train	9	2.576389	0.222222	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.000000	0.000000
187	187	Musk Oud	190	Malika	train	11	2.354167	0.000000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.000000	0.000000
187	187	Musk Oud	192	Qardashi	train	12	2.354167	0.000000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.000000	0.000000
187	187	Musk Oud	184	Forest Night	test	1	4.304167	0.000000	0.416667	1.500000	0.500000	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
187	187	Musk Oud	191	Bidden Rose	test	4	3.321843	0.222222	0.416667	1.500000	0.545455	0.000000	0.437500	0.000000	0.000000	0.000000	0.200000
187	187	Musk Oud	181	Oud Man	test	7	2.961111	0.500000	0.416667	1.500000	0.000000	0.000000	0.194444	0.000000	0.000000	0.350000	0.000000
187	187	Musk Oud	188	Vetiver Intense	test	10	2.576389	0.222222	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.000000	0.000000
188	188	Vetiver Intense	180	Oudhi	train	2	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
188	188	Vetiver Intense	183	Monarca	train	3	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
188	188	Vetiver Intense	178	Heritage	train	5	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
188	188	Vetiver Intense	181	Oud Man	train	6	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
188	188	Vetiver Intense	189	Blue Shine	train	8	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
188	188	Vetiver Intense	190	Malika	train	9	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
188	188	Vetiver Intense	186	Oud Noir	train	11	2.297980	0.222222	0.416667	1.500000	0.000000	0.000000	0.159091	0.000000	0.000000	0.000000	0.000000
188	188	Vetiver Intense	192	Qardashi	train	12	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
188	188	Vetiver Intense	191	Bidden Rose	test	1	3.823810	0.857143	0.416667	1.500000	0.000000	0.000000	0.700000	0.000000	0.000000	0.350000	0.000000
188	188	Vetiver Intense	179	Ombredesire	test	4	3.035897	0.500000	0.416667	1.500000	0.000000	0.000000	0.269231	0.000000	0.000000	0.350000	0.000000
188	188	Vetiver Intense	182	Sandal an Oud	test	7	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
188	188	Vetiver Intense	187	Musk Oud	test	10	2.576389	0.222222	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.000000	0.000000
189	189	Blue Shine	180	Oudhi	train	2	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
189	189	Blue Shine	178	Heritage	train	3	3.123810	0.857143	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
189	189	Blue Shine	191	Bidden Rose	train	5	3.058333	0.500000	0.416667	1.500000	0.000000	0.000000	0.291667	0.000000	0.000000	0.350000	0.000000
189	189	Blue Shine	182	Sandal an Oud	train	6	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
189	189	Blue Shine	183	Monarca	train	8	2.333333	0.222222	0.416667	1.500000	0.000000	0.000000	0.194444	0.000000	0.000000	0.000000	0.000000
189	189	Blue Shine	187	Musk Oud	train	9	2.333333	0.222222	0.416667	1.500000	0.000000	0.000000	0.194444	0.000000	0.000000	0.000000	0.000000
189	189	Blue Shine	185	Beatrize	train	11	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
189	189	Blue Shine	190	Malika	train	12	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
189	189	Blue Shine	179	Ombredesire	test	1	3.760173	0.857143	0.416667	1.500000	0.000000	0.000000	0.636364	0.000000	0.000000	0.350000	0.000000
189	189	Blue Shine	186	Oud Noir	test	4	3.116667	0.500000	0.416667	1.500000	0.000000	0.000000	0.350000	0.000000	0.000000	0.350000	0.000000
189	189	Blue Shine	188	Vetiver Intense	test	7	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
189	189	Blue Shine	181	Oud Man	test	10	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
190	190	Malika	180	Oudhi	train	2	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
190	190	Malika	183	Monarca	train	3	3.204167	0.500000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.350000	0.000000
190	190	Malika	178	Heritage	train	5	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
190	190	Malika	182	Sandal an Oud	train	6	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
190	190	Malika	188	Vetiver Intense	train	8	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
190	190	Malika	179	Ombredesire	train	9	2.408120	0.222222	0.416667	1.500000	0.000000	0.000000	0.269231	0.000000	0.000000	0.000000	0.000000
190	190	Malika	187	Musk Oud	train	11	2.354167	0.000000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.000000	0.000000
190	190	Malika	181	Oud Man	train	12	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
190	190	Malika	191	Bidden Rose	test	1	3.601082	0.857143	0.416667	1.500000	0.000000	0.000000	0.477273	0.000000	0.000000	0.350000	0.000000
190	190	Malika	186	Oud Noir	test	4	3.116667	0.500000	0.416667	1.500000	0.000000	0.000000	0.350000	0.000000	0.000000	0.350000	0.000000
190	190	Malika	185	Beatrize	test	7	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
190	190	Malika	184	Forest Night	test	10	2.354167	0.000000	0.416667	1.500000	0.000000	0.000000	0.437500	0.000000	0.000000	0.000000	0.000000
191	191	Bidden Rose	183	Monarca	train	2	4.873810	0.857143	0.416667	1.500000	0.800000	0.000000	0.750000	0.000000	0.000000	0.350000	0.200000
191	191	Bidden Rose	20	Cloud Grande	train	3	3.960101	1.333333	0.000000	0.000000	1.454545	0.000000	0.972222	0.000000	0.000000	0.000000	0.200000
191	191	Bidden Rose	188	Vetiver Intense	train	5	3.823810	0.857143	0.416667	1.500000	0.000000	0.000000	0.700000	0.000000	0.000000	0.350000	0.000000
191	191	Bidden Rose	179	Ombredesire	train	6	3.779167	0.500000	0.416667	1.500000	0.375000	0.000000	0.437500	0.000000	0.000000	0.350000	0.200000
191	191	Bidden Rose	182	Sandal an Oud	train	8	3.601082	0.857143	0.416667	1.500000	0.000000	0.000000	0.477273	0.000000	0.000000	0.350000	0.000000
191	191	Bidden Rose	190	Malika	train	9	3.601082	0.857143	0.416667	1.500000	0.000000	0.000000	0.477273	0.000000	0.000000	0.350000	0.000000
191	191	Bidden Rose	283	Red Sunset	train	11	3.518452	0.500000	0.416667	0.000000	0.714286	1.250000	0.437500	0.000000	0.000000	0.000000	0.200000
191	191	Bidden Rose	187	Musk Oud	train	12	3.321843	0.222222	0.416667	1.500000	0.545455	0.000000	0.437500	0.000000	0.000000	0.000000	0.200000
191	191	Bidden Rose	180	Oudhi	test	1	6.226768	1.333333	0.416667	1.500000	1.454545	0.000000	0.972222	0.000000	0.000000	0.350000	0.200000
191	191	Bidden Rose	181	Oud Man	test	4	3.823810	0.857143	0.416667	1.500000	0.000000	0.000000	0.700000	0.000000	0.000000	0.350000	0.000000
191	191	Bidden Rose	184	Forest Night	test	7	3.666667	0.000000	0.416667	1.500000	0.800000	0.000000	0.750000	0.000000	0.000000	0.000000	0.200000
191	191	Bidden Rose	289	-	test	10	3.557143	0.857143	0.000000	0.000000	0.666667	1.250000	0.583333	0.000000	0.000000	0.000000	0.200000
192	192	Qardashi	184	Forest Night	train	2	3.318254	0.857143	0.416667	1.500000	0.000000	0.000000	0.194444	0.000000	0.000000	0.350000	0.000000
192	192	Qardashi	178	Heritage	train	3	2.766667	0.500000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
192	192	Qardashi	185	Beatrize	train	5	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
192	192	Qardashi	188	Vetiver Intense	train	6	2.138889	0.222222	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
192	192	Qardashi	191	Bidden Rose	train	8	2.051282	0.000000	0.416667	1.500000	0.000000	0.000000	0.134615	0.000000	0.000000	0.000000	0.000000
192	192	Qardashi	180	Oudhi	train	9	2.041667	0.000000	0.416667	1.500000	0.000000	0.000000	0.125000	0.000000	0.000000	0.000000	0.000000
192	192	Qardashi	181	Oud Man	train	11	1.916667	0.000000	0.416667	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
